Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,30.00,575,17250,6900.00,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Apparel,45.00,625,28125,9843.75,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Apparel,35.00,725,25375,12687.50,Online
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Men's Street Footwear,35.00,975,34125,13650.00,Online
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.00,625,21875,7656.25,Online
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Women's Street Footwear,25.00,675,16875,6750.00,Online
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.00,525,15750,6300.00,Online
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Men's Apparel,45.00,600,27000,9450.00,Online
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Apparel,30.00,700,21000,10500.00,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,30.00,920,27600,11040.00,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,30.00,600,18000,6300.00,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.00,625,12500,5000.00,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.00,475,11875,4750.00,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Apparel,40.00,525,21000,7350.00,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Apparel,30.00,625,18750,9375.00,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,30.00,875,26250,10500.00,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,30.00,575,17250,6037.50,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.00,575,11500,4600.00,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.00,500,12500,5000.00,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Apparel,45.00,525,23625,8268.75,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Apparel,35.00,675,23625,11812.50,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.00,945,42525,17010.00,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.00,650,29250,10237.50,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,40.00,625,25000,10000.00,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,40.00,575,23000,9200.00,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Apparel,50.00,600,30000,10500.00,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Apparel,55.00,700,38500,19250.00,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,50.00,950,47500,19000.00,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.00,700,31500,11025.00,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Street Footwear,50.00,675,33750,13500.00,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,50.00,650,32500,13000.00,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Apparel,65.00,650,42250,14787.50,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Apparel,70.00,825,57750,28875.00,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,65.00,1050,68250,27300.00,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.00,800,48000,16800.00,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.00,725,39875,15950.00,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55.00,675,37125,14850.00,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Apparel,65.00,700,45500,15925.00,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Apparel,70.00,875,61250,30625.00,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,65.00,1025,66625,26650.00,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.00,800,48000,16800.00,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.00,725,39875,15950.00,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,45.00,675,30375,12150.00,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Apparel,55.00,650,35750,12512.50,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Apparel,60.00,825,49500,24750.00,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,55.00,925,50875,20350.00,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,50.00,725,36250,12687.50,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,30.00,625,18750,7500.00,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.00,600,18000,7200.00,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Apparel,40.00,600,24000,8400.00,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Apparel,45.00,700,31500,15750.00,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.00,875,39375,15750.00,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.00,700,24500,8575.00,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Street Footwear,35.00,575,20125,8050.00,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,35.00,550,19250,7700.00,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Apparel,45.00,550,24750,8662.50,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Apparel,50.00,675,33750,16875.00,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.00,825,37125,14850.00,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.00,650,22750,7962.50,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,40.00,595,23800,9520.00,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60.00,650,39000,15600.00,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Apparel,75.00,625,46875,16406.25,Online
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Apparel,75.00,725,54375,27187.50,Online
Sports Direct,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,70.00,975,68250,27300.00,Online
Sports Direct,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.00,775,46500,16275.00,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,60.00,725,43500,17400.00,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60.00,675,40500,16200.00,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Apparel,70.00,675,47250,16537.50,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Apparel,75.00,775,58125,29062.50,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Street Footwear,35.00,775,27125,10850.00,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.00,575,20125,7043.75,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Street Footwear,25.00,575,14375,5750.00,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.00,425,12750,5100.00,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Apparel,45.00,475,21375,7481.25,Online
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Apparel,35.00,575,20125,10062.50,Online
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Men's Street Footwear,35.00,825,28875,11550.00,Online
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.00,475,16625,5818.75,Online
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Women's Street Footwear,25.00,525,13125,5250.00,Online
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,30.00,375,11250,4500.00,Online
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Men's Apparel,45.00,450,20250,7087.50,Online
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Women's Apparel,30.00,550,16500,8250.00,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Street Footwear,30.00,770,23100,9240.00,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,30.00,450,13500,4725.00,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Street Footwear,20.00,475,9500,3800.00,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,25.00,325,8125,3250.00,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Apparel,40.00,375,15000,5250.00,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Apparel,30.00,475,14250,7125.00,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Street Footwear,30.00,725,21750,8700.00,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,30.00,425,12750,4462.50,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Street Footwear,20.00,425,8500,3400.00,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,25.00,350,8750,3500.00,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Apparel,45.00,375,16875,5906.25,Online
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Apparel,35.00,525,18375,9187.50,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Street Footwear,45.00,795,35775,14310.00,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,45.00,500,22500,7875.00,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Street Footwear,40.00,475,19000,7600.00,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,40.00,425,17000,6800.00,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Apparel,50.00,450,22500,7875.00,Online
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Apparel,55.00,550,30250,15125.00,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Street Footwear,50.00,800,40000,16000.00,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Athletic Footwear,45.00,550,24750,8662.50,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Street Footwear,50.00,525,26250,10500.00,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,50.00,500,25000,10000.00,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Apparel,65.00,500,32500,11375.00,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Apparel,70.00,675,47250,23625.00,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Street Footwear,65.00,900,58500,23400.00,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,60.00,650,39000,13650.00,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Street Footwear,55.00,575,31625,12650.00,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,55.00,525,28875,11550.00,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Apparel,65.00,550,35750,12512.50,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Apparel,70.00,725,50750,25375.00,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Street Footwear,65.00,875,56875,22750.00,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,60.00,650,39000,13650.00,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Street Footwear,55.00,575,31625,12650.00,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,45.00,525,23625,9450.00,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Apparel,55.00,500,27500,9625.00,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Apparel,60.00,675,40500,20250.00,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Street Footwear,55.00,775,42625,17050.00,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,50.00,575,28750,10062.50,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Street Footwear,25.00,475,11875,4750.00,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,25.00,450,11250,4500.00,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Apparel,35.00,450,15750,5512.50,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Apparel,40.00,550,22000,11000.00,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Street Footwear,40.00,725,29000,11600.00,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Athletic Footwear,30.00,550,16500,5775.00,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Street Footwear,30.00,425,12750,5100.00,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,30.00,400,12000,4800.00,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Apparel,40.00,400,16000,5600.00,Online
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Apparel,40.00,525,21000,10500.00,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Street Footwear,35.00,675,23625,9450.00,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,25.00,500,12500,4375.00,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Street Footwear,35.00,445,15575,6230.00,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,65.00,500,32500,13000.00,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Apparel,80.00,475,38000,13300.00,Online
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Apparel,80.00,575,46000,23000.00,Online
Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Street Footwear,75.00,825,61875,24750.00,Online
Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,65.00,625,40625,14218.75,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Street Footwear,65.00,575,37375,14950.00,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,65.00,525,34125,13650.00,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Apparel,75.00,525,39375,13781.25,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Apparel,80.00,625,50000,25000.00,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Street Footwear,40.00,500,20000,8000.00,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Athletic Footwear,40.00,300,12000,4200.00,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Women's Street Footwear,30.00,300,9000,3600.00,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Women's Athletic Footwear,35.00,150,5250,2100.00,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Apparel,50.00,200,10000,3500.00,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Women's Apparel,40.00,300,12000,4800.00,Online
Amazon,1185732,2021-02-22,Midwest,Ohio,Columbus,Men's Street Footwear,40.00,550,22000,8800.00,Online
Amazon,1185732,2021-02-22,Midwest,Ohio,Columbus,Men's Athletic Footwear,40.00,200,8000,2800.00,Online
Amazon,1185732,2021-02-22,Midwest,Ohio,Columbus,Women's Street Footwear,30.00,250,7500,3000.00,Online
Amazon,1185732,2021-02-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,35.00,125,4375,1750.00,Online
Amazon,1185732,2021-02-22,Southeast,Kentucky,Louisville,Men's Apparel,50.00,200,10000,3500.00,Online
Amazon,1185732,2021-02-22,Southeast,Kentucky,Louisville,Women's Apparel,40.00,300,12000,4800.00,Online
Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Men's Street Footwear,45.00,520,23400,9360.00,Online
Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.00,225,10125,3543.75,Online
Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Women's Street Footwear,35.00,250,8750,3500.00,Online
Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40.00,100,4000,1600.00,Online
Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Men's Apparel,55.00,150,8250,2887.50,Online
Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Women's Apparel,45.00,250,11250,4500.00,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Men's Street Footwear,45.00,475,21375,8550.00,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.00,175,7875,2756.25,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Women's Street Footwear,40.00,175,7000,2800.00,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45.00,100,4500,1800.00,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Men's Apparel,50.00,125,6250,2187.50,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Women's Apparel,40.00,250,10000,4000.00,Online
Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Men's Street Footwear,50.00,520,26000,10400.00,Online
Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.00,225,10125,3543.75,Online
Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Women's Street Footwear,40.00,200,8000,3200.00,Online
Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40.00,125,5000,2000.00,Online
Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Men's Apparel,50.00,150,7500,2625.00,Online
Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Women's Apparel,55.00,275,15125,6050.00,Online
Amazon,1185732,2021-06-22,Southeast,Kentucky,Louisville,Men's Street Footwear,40.00,525,21000,8400.00,Online
